"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/d74dd01d-6abf-549f-8415-abe35a413b78","http://www.politifact.com/truth-o-meter/statements/2018/apr/04/donald-trump/donald-trump-wrongly-claims-border-wall-under-cons/","Donald Trump","'We’ve started building the wall.'","Donald Trump wrongly claims border wall is under construction","Homeland Security",2018-04-03
"http://data.gesis.org/claimskg/creative_work/cfb65617-f50f-50b6-ab53-cb4f9d0c13f2","http://www.politifact.com/california/statements/2019/feb/28/kamala-harris/kamala-harris-tries-rewrite-history-false-claim-sa/","Kamala Harris","Says handing over arrested undocumented youth to ICE 'was an unintended consequence' of a 2008 San Francisco policy that she supported.","Kamala Harris tries to ‘rewrite history’ with False claim on San Francisco ICE policy","Crime,Public Safety",2019-02-24
"http://data.gesis.org/claimskg/creative_work/8cc0cdf3-8c5f-5edb-aaf1-a980dd6eb0a3","http://www.politifact.com/texas/statements/2016/may/26/pete-gallego/did-will-hurd-vote-border-security-bill-would-cut-/","Pete Gallego","Says Will Hurd 'cosponsored a bill that would militarize our border and allow 200 miles of new roads to be built in the Big Bend region -- cutting up our beloved park.'","Did Will Hurd vote for a border security bill that would cut up Big Bend National Park?","Elections,Drugs,Congress,Corrections and Updates",2016-04-22
"http://data.gesis.org/claimskg/creative_work/11ded477-0896-55e2-9894-8d0b57c381cf","http://www.politifact.com/georgia/statements/2015/mar/06/doug-collins/collins/","Doug Collins","President Obama said '22 times' he could not authorize immigration reform by executive order.","Collins largely on target","Congress",2015-03-03
"http://data.gesis.org/claimskg/creative_work/2127e1e0-62df-53fd-ac7f-aaae79d498af","http://www.politifact.com/facebook-fact-checks/statements/2019/jan/15/blog-posting/no-trump-family-did-not-donate-1-billion-border-wa/","Bloggers","'BREAKING: Trump family donates $1 billion to wall fund.'","No, Trump family did not donate $1 billion to border wall fund","Homeland Security,Fake news",2019-01-13
"http://data.gesis.org/claimskg/creative_work/2ff9bc8f-a30d-5de9-91c9-fbaee8da3561","http://www.politifact.com/texas/statements/2011/apr/01/john-cornyn/sen-john-cornyn-says-us-arrested-people-nations-de/","John Cornyn","Says that during the first 19 months of the Obama administration, the U.S. detained people from nations designated as state sponsors of terrorism on the southwestern border.","Sen. John Cornyn says U.S. arrested people from nations designated as terrorism sponsors on border with Mexico in first 19 months of Obama administration","Terrorism",2011-03-09
"http://data.gesis.org/claimskg/creative_work/a94ecedb-7b29-551c-a7a5-2f19f7eff8bf","http://www.politifact.com/rhode-island/statements/2012/jan/10/thomas-sgouros-jr/columnist-thomas-sgouros-jr-says-federal-e-verify-/","Thomas Sgouros Jr.","'[If] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify.'","Columnist Thomas Sgouros Jr. says federal E-Verify system unfairly denies job to 1 in 7 applicants","Jobs,Labor",2011-12-30
"http://data.gesis.org/claimskg/creative_work/fff8599a-98e2-538e-ac45-ea4bd2594b23","http://www.politifact.com/truth-o-meter/statements/2018/nov/29/donald-trump/donald-trump-falsely-says-family-separations-were-/","Donald Trump","Says of immigrant family separations at the border, 'we had the exact same policy as the Obama administration.'","Donald Trump falsely says family separations were Obama policy","Homeland Security",2018-11-25
"http://data.gesis.org/claimskg/creative_work/c3ce6ec1-f06c-5a1d-9509-bcf51ebcccd1","http://factscan.ca/jason-kenney-mediterranean-migration/","Jason Kenney","Jason Kenney: 'This [Mediterranean] migration is not related to political problems in Libya.” - FactsCanada","Jason Kenney: """"This [Mediterranean] migration is not related to political problems in Libya.” - FactsCanada","Defence,CPC,Jason Kenney",2015-04-29
"http://data.gesis.org/claimskg/creative_work/8819329f-94e8-503a-a8c0-16ccaeaa580d","http://www.politifact.com/florida/statements/2015/mar/05/david-jolly/federal-judge-called-obama-immigration-action-unco/","David Jolly","A federal judge said President Barack Obama’s executive action on immigration is 'unconstitutional.'","Federal judge called Obama immigration action 'unconstitutional,' David Jolly says","Homeland Security",2015-02-26
"http://data.gesis.org/claimskg/creative_work/440d3ebb-dadb-55b8-aa4d-b5d542063a98","http://www.politifact.com/truth-o-meter/statements/2013/jul/23/michele-bachmann/michele-bachmann-says-barack-obama-can-use-executi/","Michele Bachmann","'The president … by executive order' could grant voting rights to illegal immigrants who are newly legalized under pending legislation.","Michele Bachmann says Barack Obama can use executive order to give voting rights to illegal immigrants legalized under Senate bill","Elections,Legal Issues",2013-07-14
"http://data.gesis.org/claimskg/creative_work/a530bf2c-0d9c-52f6-9347-0299e8465688","http://www.politifact.com/colorado/statements/2016/may/18/colorados-voice/group-says-mike-coffman-trump-he-says-billionaire-/","Colorado's Voice","Says 'Mike Coffman is with Trump.'","Is Rep. Mike Coffman with Trump? Coffman says not yet","Congress",2016-05-05
"http://data.gesis.org/claimskg/creative_work/4e43a28b-d16b-5291-b1a0-b85d4cf933e4","http://www.politifact.com/truth-o-meter/statements/2016/sep/09/donald-trump/trump-says-veterans-treated-worse-illegal-immigran/","Donald Trump","'Our veterans, in many cases, are being treated worse than illegal immigrants.'","Donald Trump's False claim veterans treated worse than illegal immigrants","Veterans",2016-09-07
"http://data.gesis.org/claimskg/creative_work/bd5b0470-4ab7-5fd6-a038-2a1aa5595f46","http://www.politifact.com/texas/statements/2010/jul/26/john-king/cnns-john-king-says-latinos-will-outnumber-anglos-/","John King","'Sometime in the next decade, there will be more Latinos in the state of Texas than there are Anglos. That will happen sometime in the next five to eight to ten years.'","CNN's John King says Latinos will outnumber Anglos in Texas in five to 10 years","Census",2010-07-13
"http://data.gesis.org/claimskg/creative_work/46cef30a-9ece-512d-b6ff-73c4d9b29c54","http://www.politifact.com/texas/statements/2011/may/10/silvestre-reyes/silvestre-reyes-says-ohios-most-populous-cities-ha/","Silvestre Reyes","The 'six largest cities in Ohio all have higher rates of violence and crime than every major city along the U.S.-Mexico border.'","Silvestre Reyes says Ohio's most populous cities have higher crime rates than cities on U.S.-Mexico border","Crime",2011-05-09
"http://data.gesis.org/claimskg/creative_work/a9cbe6c2-e990-546b-aca0-68d78ac7f81a","http://www.politifact.com/florida/statements/2017/mar/30/carlos-guillermo-smith/fact-check-florida-considering-one-kind-legislatio/","Carlos Guillermo Smith","Says if a Florida bill (HB 697) punishing sanctuary cities becomes law 'it will be the only law of its kind in the nation.'","Fact-check: Is Florida House 'sanctuary' bill unlike anything else in the country?","States",2017-03-21
"http://data.gesis.org/claimskg/creative_work/e4515cad-5637-5213-bc42-cb7b37782ca4","http://www.politifact.com/california/statements/2019/feb/07/donald-trump/there-are-holes-president-trumps-claim-about-san-d/","Donald Trump","San Diego’s border barrier 'almost completely ended illegal crossings.'","There are holes in President Trump’s claim about the San Diego border wall","Crime",2019-02-05
"http://data.gesis.org/claimskg/creative_work/b9ed0ed2-85b9-5e92-a231-2531cdda22b3","http://www.politifact.com/california/statements/2018/dec/03/gavin-newsom/did-californias-border-closure-cost-53m-economic-l/","Gavin Newsom","There was 'an estimated $5.3 million of economic loss just for a few hours of shutting down the border. You’re talking about millions and millions of dollars — billions of dollars — of economic consequence, if we continue with this rhetoric around shutting down the border without considering what that means.'","Did California's border closure cost $5.3M in economic loss? Are 'billions’ at stake?","Public Safety",2018-11-29
"http://data.gesis.org/claimskg/creative_work/19aa0c3a-9fc4-51ff-bb5f-369c79fc51db","http://www.politifact.com/georgia/statements/2013/jul/26/karen-handel/immigration-bill-includes-several-nods-industries/","Karen Handel","'The Senate immigration bill is … filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.'","Immigration bill includes several nods to industries","Federal Budget",2013-07-18
"http://data.gesis.org/claimskg/creative_work/d11b3dfe-3ee7-5f3f-bd90-f343462b1d84","http://www.politifact.com/truth-o-meter/statements/2011/dec/27/restore-our-future/pro-romney-super-pac-says-new-gingrich-supports-am/","Restore Our Future","Says Newt Gingrich 'supports amnesty for illegal immigrants.'","Pro-Romney super PAC says New Gingrich supports amnesty for illegal immigrants","Message Machine 2012",2011-12-20
"http://data.gesis.org/claimskg/creative_work/748e9ac3-9e24-56ca-b164-60462084a58a","http://www.politifact.com/punditfact/statements/2017/nov/21/pipo-news/fake-news-civil-war-erupts-sweden/","Pipo News","'Civil war erupts in Sweden as irate Swedes burn nine Muslim refugee centers to the ground'","Fake news: Civil war erupts in Sweden","Religion,Fake news",2017-11-11
"http://data.gesis.org/claimskg/creative_work/93088d6e-87dd-5bed-b492-ea48c8fc1697","http://www.politifact.com/georgia/statements/2017/apr/17/donald-trump/trump-makes-false-claim-about-jon-ossoffs-immigrat/","Donald Trump","Says Jon Ossoff wants to 'allow illegal immigration.'","Donald Trump attacks top Democrat in Georgia race, misleads on Jon Ossoff's immigration stance","Homeland Security",2017-04-17
"http://data.gesis.org/claimskg/creative_work/355bb207-2fa4-5291-a10a-93961a5f4d2a","http://www.politifact.com/rhode-island/statements/2010/sep/19/peter-palumbo/palumbo-says-ri-gives-undocumented-pregnant-women-/","Peter Palumbo","Rhode Island gives undocumented pregnant women health insurance, plus a cash card 'with $400 a month on it' and '$250 a month or $275 a month to spend on food.'","Palumbo says R.I. gives undocumented pregnant women free health insurance and hundreds of dollars for food and other expenses","Poverty",2010-09-09
"http://data.gesis.org/claimskg/creative_work/66fd355e-c503-5ac8-8feb-8e975f675ad3","http://www.politifact.com/new-york/statements/2019/jun/29/michael-kearns/kearns-claims-undocumented-drivers-get-special-pri/","Michael Kearns","Undocumented drivers 'have protections that US citizens don’t receive under Green light bill.'","Michael Kearns' claim about undocumented drivers getting special privileges is wrong","Driver's licenses",2019-06-17
"http://data.gesis.org/claimskg/creative_work/c7795ff2-148d-5470-b1b3-43e69cd7a590","http://www.politifact.com/truth-o-meter/statements/2016/sep/04/mike-pence/mike-pence-cites-clinton-support-more-syrian-refug/","Mike Pence","Says Hillary Clinton 'wants to increase Syrian refugees to this country by 550 percent.'","Mike Pence cites Clinton support for more Syrian refugees","Foreign Policy,Terrorism,Human Rights",2016-09-04
"http://data.gesis.org/claimskg/creative_work/5a7e4a64-0359-5c65-b138-044f8f8f8b3a","http://www.politifact.com/truth-o-meter/statements/2010/sep/17/sharron-angle/sharron-angle-calls-harry-reid-best-friend-illegal/","Sharron Angle","Harry Reid has voted 'to give special tax breaks to illegal aliens.'","Sharron Angle calls Harry Reid """"the best friend an illegal alien ever had""""","Message Machine 2010",2010-09-14
"http://data.gesis.org/claimskg/creative_work/04cae2ea-0b8c-5740-a3ac-7a0890ea1048","http://www.politifact.com/truth-o-meter/statements/2017/apr/03/john-conyers/apprehensions/","John Conyers, Jr.","'Apprehension rates at the southern border have plummeted since the 1980s, and apprehensions of Mexicans specifically have reached their lowest point in nearly half a century.'","Mostly True: Rep. Conyers' claim about border apprehensions down since 1980s","Homeland Security",2017-03-28
"http://data.gesis.org/claimskg/creative_work/da269dda-3149-5b69-978a-c22c485023ae","http://www.politifact.com/truth-o-meter/statements/2017/feb/13/ron-johnson/border-fence-israel-cut-illegal-immigration-99-per/","Ron Johnson","Israel cut its illegal immigration rate by '99 percent' by constructing a 143-mile fence along its southern border.","Border fence in Israel cut illegal immigration by 99 percent, GOP senator says","Homeland Security",2017-02-03
"http://data.gesis.org/claimskg/creative_work/d46260f2-801a-5a69-8175-62c1ec1b70a7","http://www.politifact.com/virginia/statements/2014/nov/30/tim-kaine/kaine-says-all-presidents-eisenhower-have-taken-ex/","Tim Kaine","'Every president since Eisenhower has taken executive action to address immigration issues.'","Kaine says all presidents since Eisenhower have taken executive action on immigration","History",2014-11-20
"http://data.gesis.org/claimskg/creative_work/e7ccd9fc-2ce1-5323-9e42-11e13e5d2942","http://www.politifact.com/texas/statements/2014/jun/20/battleground-texas/dan-patrick-has-called-illegal-immigration-invasio/","Battleground Texas","Says Dan Patrick has 'called immigration into Texas an invasion' and 'said immigrants coming into Texas bring ‘third-world diseases.’'","Dan Patrick has called illegal immigration an invasion and said immigrants bring 'Third-World diseases'","Crime",2014-06-10
"http://data.gesis.org/claimskg/creative_work/dfb3f2d5-f85b-508c-8d9e-dbaf918eb63b","http://www.politifact.com/facebook-fact-checks/statements/2019/mar/13/facebook-posts/no-house-democrats-did-vote-allow-noncitizens-vote/","Facebook posts","Says 228 House Democrats voted 'to allow illegal aliens to have right to vote'","No, House Democrats did not vote to allow noncitizens to vote as part of HR 1","Elections,Fake news",2019-03-09
"http://data.gesis.org/claimskg/creative_work/2f7aecf3-9c5e-590e-a92d-2050ccc476de","http://www.politifact.com/california/statements/2017/sep/06/jeff-denham/jeff-denhams-half-true-claim-top-democrats-support/","Jeff Denham","Says Barack Obama, Chuck Schumer and Hillary Clinton 'all voted for' a border wall as senators.","Jeff Denham’s Half True claim top Democrats voted for border wall","Homeland Security",2017-09-05
"http://data.gesis.org/claimskg/creative_work/e19c5dcf-46bc-5b68-aeee-7594754611dd","http://www.politifact.com/wisconsin/statements/2016/oct/26/russ-feingold/ron-johnson-has-done-essentially-nothing-heroin-an/","Russ Feingold","Says Ron Johnson 'has essentially done nothing' to fight heroin addiction and opioid abuse.","Russ Feingold: Ron Johnson has done essentially nothing on heroin and opioids","Homeland Security,Drugs,Candidate Biography",2016-09-06
"http://data.gesis.org/claimskg/creative_work/da554af5-8564-59d9-a708-d5fe3b9718fb","http://www.politifact.com/truth-o-meter/statements/2016/aug/24/donald-trump/donald-trump-ad-says-illegal-immigrants-would-be-c/","Donald Trump","Says Hillary Clinton wants illegal immigrants 'collecting Social Security benefits.'","Donald Trump ad says illegal immigrants would be collecting Social Security under Hillary Clinton","Retirement,Social Security",2016-08-19
"http://data.gesis.org/claimskg/creative_work/5cb62c43-5c61-5db7-872b-2379b1ba796a","http://www.politifact.com/punditfact/statements/2018/feb/01/csc-mediagroupusa/fake-story-says-democrats-booed-families-ms13-vict/","CSC Mediagroup.USA","Democrats 'booed families of children murdered by MS13.'","Fake story says Democrats booed families of MS13 victims at State of the Union","Crime,Congress,Fake news",2018-01-30
"http://data.gesis.org/claimskg/creative_work/d5b2ef19-97c9-5592-83f5-d62d698ded12","http://www.politifact.com/truth-o-meter/statements/2011/oct/19/mitt-romney/mitt-romney-hits-rick-perry-saying-40-percent-texa/","Mitt Romney","'Over the last several years, 40 percent (of) the jobs created in Texas were created for illegal aliens.'","Mitt Romney hits Rick Perry, saying 40 percent of Texas job growth went to illegal immigrants","Jobs",2011-10-18
"http://data.gesis.org/claimskg/creative_work/f07666b2-ca15-58bb-a831-2398c2eba7c7","http://www.politifact.com/rhode-island/statements/2015/jan/25/ron-hayduk/professor-says-right-vote-us-has-never-been-intrin/","Ron Hayduk","'The right to vote in this country has never been intrinsically tied to citizenship.'","Professor says right to vote in U.S. ‘has never been intrinsically tied to citizenship’","Elections,History,Diversity,Legal Issues",2015-01-01
"http://data.gesis.org/claimskg/creative_work/296d68af-5372-541f-a19a-fc75508f93bb","http://www.politifact.com/georgia/statements/2017/aug/14/david-perdue/sen-david-perdue-half-immigrant-households-benefit/","David Perdue","'Half of all immigrant households receive benefits from our social welfare system.'","Perdue cites data on immigrant households benefiting from social welfare programs","Welfare",2017-08-08
"http://data.gesis.org/claimskg/creative_work/94ceb682-3aa0-5b74-995a-93dde8745e57","http://www.politifact.com/texas/statements/2014/sep/19/leticia-van-de-putte/unconfirmed-national-guard-troops-forced-contact-f/","Leticia Van de Putte","'Our men and women of the Guard have been forced to contact food banks to feed themselves.'","Unconfirmed: National Guard troops forced to contact food bank to feed themselves","Hunger,Poverty",2014-08-29
"http://data.gesis.org/claimskg/creative_work/09ba290f-ceb1-5346-bbab-5e88d433267d","http://www.politifact.com/punditfact/statements/2018/may/03/patriotnetworkone/headline-says-czech-republic-armed-citizens-shoot-/","Patriotnetwork.one","'Breaking: Czech Republic arms citizens. You can now shoot terrorists on sight.'","Headline says Czech Republic armed citizens to shoot terrorists, but that's False","Guns,Terrorism,Fake news",2018-04-27
"http://data.gesis.org/claimskg/creative_work/13d42555-fc00-56c7-bca8-efb4fba8526f","http://www.politifact.com/new-jersey/statements/2011/aug/07/alison-littell-mchose/assemblywoman-mchose-says-illegal-immigration-cost/","Alison Littell McHose","'Illegal immigration costs state taxpayers over $3 billion every year.'","Assemblywoman McHose says illegal immigration costs New Jersey taxpayers more than $3 billion annually","State Finances",2011-06-30
"http://data.gesis.org/claimskg/creative_work/a90df607-5dd4-5bd3-8a69-69aaa37eb11f","http://www.politifact.com/truth-o-meter/statements/2018/apr/02/donald-trump/donald-trump-base-comparison-us-mexico-border-laws/","Donald Trump","Mexico has 'very strong border laws -- ours are pathetic.'","Donald Trump off-base in comparison of U.S., Mexico border laws","Foreign Policy,Legal Issues",2018-04-02
"http://data.gesis.org/claimskg/creative_work/0b3217c0-620a-5588-985e-eaea3816c653","http://www.politifact.com/oregon/statements/2013/jun/15/oregon-republican-party/do-illegal-aliens-cost-oregon-1-billion-year/","Oregon Republican Party","Says a group 'estimates that the annual cost to Oregon taxpayers for government services to illegal aliens, after any income tax revenue from them, is $1 billion.'","Do 'illegal aliens' cost Oregon $1 billion a year?","Workers,State Budget",2013-05-29
"http://data.gesis.org/claimskg/creative_work/30553da3-cb26-548f-96a0-12e21c257032","http://www.politifact.com/georgia/statements/2013/may/03/dustin-inman-society/anti-amnesty-group-takes-sen-graham/","Dustin Inman Society","U.S. Sen. Lindsey Graham says South Carolina 'has a labor shortage and wants more immigration.'","Anti-amnesty group takes on Sen. Graham","Jobs",2013-04-15
"http://data.gesis.org/claimskg/creative_work/5e1ddc90-bd17-5b43-824a-78a47f6831c2","http://www.politifact.com/texas/statements/2017/jan/31/john-cornyn/texans-led-john-cornyn-claim-obama-administration-/","John Cornyn","Says the Department of Homeland Security didn't request any hours of aerial surveillance for the U.S.-Mexico border from the Department of Defense for 2017.","John Cornyn joins Texans saying Obama administration didn't request border surveillance from air","Homeland Security,Corrections and Updates",2016-11-22
"http://data.gesis.org/claimskg/creative_work/0fb13f98-6c7c-5c6e-bdf6-54b32e1c9f15","http://www.politifact.com/truth-o-meter/statements/2017/feb/07/donald-trump/donald-trump-wrong-say-kuwait-followed-his-lead-vi/","Donald Trump","'Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.' '","Donald Trump wrong to say Kuwait followed his lead on visa ban","Foreign Policy",2017-02-02
"http://data.gesis.org/claimskg/creative_work/6ef070da-6a9d-5055-a306-4e132698e3d8","http://www.politifact.com/truth-o-meter/statements/2018/jul/10/raul-labrador/no-immigrants-cannot-apply-asylum-us-embassies-or-/","Raul Labrador","Immigrants 'can show up at any embassy or consulate abroad' to make their asylum claims.","No, immigrants cannot apply for asylum at U.S. embassies or consulates abroad","Homeland Security",2018-06-27
"http://data.gesis.org/claimskg/creative_work/65cd6ece-406d-5f9f-bc7f-a29fe2fc682f","http://www.politifact.com/illinois/statements/2017/aug/16/jeff-sessions/jeff-sessions-stretches-link-criminal-aliens-and-c/","Jeff Sessions","Chicago city officials 'have adopted an official policy of protecting criminal aliens who prey on their own residents.'","Jeff Sessions stretches to link """"criminal aliens"""" and Chicago crime","Guns,Homeland Security,Crime",2017-08-07
"http://data.gesis.org/claimskg/creative_work/82a763c6-423e-5ed2-823c-0c5a70de4591","http://www.politifact.com/truth-o-meter/statements/2019/feb/25/donald-trump/donald-trump-said-border-wall-built-new-mexico-tru/","Donald Trump","'We have just built this powerful Wall in New Mexico. Completed on January 30, 2019 — 47 days ahead of schedule!'","Donald Trump leaves out part of the story with New Mexico border barrier","Homeland Security",2019-02-20
"http://data.gesis.org/claimskg/creative_work/356725cc-d1e0-52b2-a3ba-0d4810c359da","http://www.politifact.com/wisconsin/statements/2014/apr/29/rand-paul/big-reason-illegal-immigrants-become-illegal-they-/","Rand Paul","40 percent of illegal immigrants 'had a visa and then became illegal,' mostly because 'they changed jobs.'","A big reason illegal immigrants become illegal is they change jobs, U.S. Sen. Rand Paul says","Agriculture,Population,Homeland Security,Jobs",2014-04-23
"http://data.gesis.org/claimskg/creative_work/e0b67128-5029-57bd-a1ba-c1e75bde6b90","http://www.politifact.com/truth-o-meter/statements/2017/nov/13/joaquin-castro/rep-joaquin-castro-claims-tps-end-will-lead-164b-g/","Joaquin Castro","'Ending (Temporary Protected Status) and deporting legal workers would cost the United States ~$164 billion in GDP over a decade.'","Rep. Joaquin Castro claims TPS end will lead to $164B GDP loss over a decade","Homeland Security",2017-11-01
"http://data.gesis.org/claimskg/creative_work/6e0f9318-7d38-50cb-9558-f89e940d03c0","http://www.politifact.com/punditfact/statements/2018/mar/29/uncle-sams-misguided-children/misleading-attack-ron-desantis-about-farm-bill-foo/","Uncle Sam's Misguided Children","Says U.S. Rep. Ron DeSantis 'voted in favor of food stamps for illegal immigrants.'","A ridiculous attack on Ron DeSantis about food stamps and immigrants","Food,Congress",2018-03-23
"http://data.gesis.org/claimskg/creative_work/f35d34f2-9094-5f44-834d-9190d4bf74c7","http://www.politifact.com/new-hampshire/statements/2015/nov/25/jennifer-horn/did-maggie-hassan-vote-against-legislation-prevent/","Jennifer Horn","In 2008, Maggie Hassan voted against legislation to 'prevent sanctuary cities in New Hampshire.'","Did Maggie Hassan vote against legislation to “prevent sanctuary cities"""" in New Hampshire?","Voting Record",2015-10-21
"http://data.gesis.org/claimskg/creative_work/2463bd13-59a5-50c6-bd50-a98edfeaf814","http://www.politifact.com/pennsylvania/statements/2016/jul/08/pat-toomey/kenney-blasts-pat-toomeys-fearmongering-around-san/","Pat Toomey","'Sanctuary cities such as Philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally.'","Kenney blasts Pat Toomey’s ‘fearmongering’ around sanctuary city policy, but here’s the thing","Terrorism",2016-06-27
"http://data.gesis.org/claimskg/creative_work/857fe03b-8c6d-5300-87b6-2c15a191a305","http://www.politifact.com/florida/statements/2014/oct/20/rick-scott/rick-scott-says-bill-give-drivers-licenses-daca-im/","Rick Scott","Says a bill he vetoed to give driver licenses to certain immigrants known as Dreamers would have changed 'nothing.'","Rick Scott says bill he vetoed to give driver licenses to DACA immigrants changed 'nothing'","Corrections and Updates",2014-10-10
"http://data.gesis.org/claimskg/creative_work/04b81b5f-b9c4-50b6-8ec9-45a32d6a1e34","http://www.politifact.com/global-news/statements/2016/oct/13/barack-obama/refugee-summit-obama-claims-refugees-us-are-screen/","Barack Obama","'Refugees are subject to more rigorous screening than the average tourist in the U.S.'","At refugee summit, Obama claims refugees in U.S. are screened more than tourists","Homeland Security,Foreign Policy,Terrorism",2016-09-20
"http://data.gesis.org/claimskg/creative_work/444d8f69-db52-5e22-9f80-c9031dc91c47","http://www.politifact.com/north-carolina/statements/2016/may/23/george-holding/george-holding-accuses-renee-ellmers-breaking-part/","George Holding","Says North Carolina Rep. Renee Ellmers was the only Republican to vote against 'an amendment to prioritize the deportation of sexual criminals who are illegal immigrants.'","George Holding accuses Renee Ellmers of breaking party ranks on controversial immigration vote","Crime,Congress,Criminal Justice,Public Safety",2016-05-19
"http://data.gesis.org/claimskg/creative_work/8f21ebc0-d692-54c9-b379-b5754e527c7d","http://www.politifact.com/texas/statements/2015/jul/26/rick-perry/rick-perry-says-74-percent-drop-border-apprehensio/","Rick Perry","'I deployed the Texas National Guard' to the Texas-Mexico border. 'And the policy worked; apprehensions at the border declined 74 percent.'","Rick Perry says 74 percent drop in border apprehensions shows Texas surge worked","Crime,Criminal Justice",2015-06-04
"http://data.gesis.org/claimskg/creative_work/1c6bdc59-5f79-54fc-a9c8-f5f8933d6944","http://www.politifact.com/texas/statements/2015/nov/27/facebook-posts/facebook-comment-says-illegal-immigrants-mow-texas/","Facebook posts","'Illegal immigrants mow the grass around the (Texas) Capitol.'","Facebook comment says illegal immigrants mow Texas Capitol lawn","Jobs",2015-11-10
"http://data.gesis.org/claimskg/creative_work/df6cd9d5-8ec4-512e-bd2f-32caec93ac80","http://www.politifact.com/truth-o-meter/statements/2018/nov/27/steve-daines/sanctuary-jurisdictions-violate-laws-our-nation-s-/","Steve Daines","Sanctuary jurisdictions 'violate the laws of our nation.'","Sanctuary jurisdictions 'violate the laws of our nation'? That's Mostly False","Homeland Security",2018-11-15
"http://data.gesis.org/claimskg/creative_work/6dab4c7d-0025-5185-a968-a079fc131f5b","http://www.politifact.com/facebook-fact-checks/statements/2019/mar/04/blog-posting/chicago-id-card-does-not-allow-illegal-voting-cont/","Bloggers","'Chicago now has City ID Cards which allow illegal immigrants to vote in local, state & federal elections.'","Chicago ID card does not allow voting by immigrants in the country illegally","Elections,Homeland Security",2019-02-28
"http://data.gesis.org/claimskg/creative_work/d5ea1261-ef0b-5337-9247-f5e53649b25c","http://www.politifact.com/wisconsin/statements/2013/aug/09/federation-american-immigration-reform/group-says-wisconsin-jobless-rate-was-rise-while-p/","Federation for American Immigration Reform","'Unemployment has been on the rise throughout Wisconsin' as Paul Ryan stepped up his advocacy of 'immigration increases.'","Group says Wisconsin jobless rate was on the rise while Paul Ryan advocated for immigration increases","Jobs",2013-08-05
"http://data.gesis.org/claimskg/creative_work/47f818e0-9087-5176-8a5d-9fded9d7b281","http://www.politifact.com/truth-o-meter/statements/2014/may/28/eric-cantor/eric-cantor-says-senate-immigration-reform-efforts/","Eric Cantor","Senate immigration legislation is the 'Obama-Reid plan to give illegal immigrants amnesty.'","Eric Cantor says Senate immigration reform efforts are the Obama-Reid amnesty plan","Congress",2014-05-28
"http://data.gesis.org/claimskg/creative_work/f22a869e-58ab-58af-bad4-24322c5ef6ab","http://www.politifact.com/texas/statements/2014/oct/19/david-dewhurst/david-dewhurst-says-prayer-rugs-found-texas-brush-/","David Dewhurst","'Prayer rugs have recently been found on the Texas side of the border in the brush.'","David Dewhurst says prayer rugs found in Texas brush near Mexico border","Religion,Terrorism",2014-09-26
"http://data.gesis.org/claimskg/creative_work/899d3123-bde1-5b20-9828-9bc3be19a26f","http://www.politifact.com/truth-o-meter/statements/2017/nov/01/donald-trump/was-diversity-visa-program-schumer-beauty-donald-t/","Donald Trump","Says the diversity visa lottery program is 'a Chuck Schumer beauty.'","Is diversity visa program a 'Schumer beauty,' as Donald Trump says?","Terrorism",2017-11-01
"http://data.gesis.org/claimskg/creative_work/849eac15-8679-579d-9e87-d3eb982f33f7","http://www.politifact.com/florida/statements/2016/may/06/ted-cruz/donald-trump-attacked-bringing-hundreds-foreign-wo/","Ted Cruz","Says Donald Trump 'brings in hundreds of foreign workers to replace Americans.'","Donald Trump attacked for bringing in hundreds of foreign workers on H-2B visas at Mar-A-Lago","Labor",2016-05-02
"http://data.gesis.org/claimskg/creative_work/4524912c-0e6b-5814-9cc7-1d1f99d52e6c","http://www.politifact.com/punditfact/statements/2015/oct/26/sean-hannity/250000-syrian-refugees-us-fact-check-trump-hannity/","Sean Hannity","'The president said he’s going to bring in 250,000 (Syrian and Iraqi) refugees into this country.'","Fact-checking Sean Hannity's claim on the U.S. accepting 250,000 refugees","Foreign Policy,Terrorism",2015-10-19
"http://data.gesis.org/claimskg/creative_work/255e7224-c387-5710-b031-2aedbce993b4","http://www.politifact.com/punditfact/statements/2015/jul/01/gavin-mcinnes/no-undocumented-immigrants-are-not-tied-50-texas-m/","Gavin McInnes","'50 percent of murders in Texas have been linked to illegal aliens.'","No, undocumented immigrants are not tied to 50% of Texas murders","Crime",2015-06-22
"http://data.gesis.org/claimskg/creative_work/d6fbaf67-8735-5158-aaf8-281a8d6c242c","http://www.politifact.com/truth-o-meter/statements/2014/mar/17/janet-murguia/activist-janet-murguia-calls-obama-deporter-chief-/","Janet Murguía","'We’re at the point of reaching 2 million deportations ... this is a historic level, more than any other president of the United States.'","Activist Janet Murguía calls Obama 'deporter-in-chief,' says he has deported more immigrants than other presidents","Homeland Security,Corrections and Updates",2014-03-09
