"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/74b221d6-2c94-53c6-bd70-297c3e91c29e","http://www.politifact.com/punditfact/statements/2015/nov/13/megyn-kelly/foxs-kelly-miscasts-mizzou-upheaval-work-small-gro/","Megyn Kelly","'In a period of roughly 72 hours, a small group of angry black students managed to force the resignation of the two highest ranking officials at that school.'","Fox's Kelly miscasts Mizzou upheaval as work of a 'small group of angry black students'","Human Rights",2015-11-11
"http://data.gesis.org/claimskg/creative_work/3e3bae95-71b0-5af6-80a5-51f3ee0ffb2e","http://www.politifact.com/new-jersey/statements/2011/jul/25/raymond-lesniak/state-sen-raymond-lesniak-says-juvenile-crime-rate/","Raymond Lesniak","Says 'the most dangerous time for children' is from '3 to 6 p.m., during which time juvenile crime rates triple'","State Sen. Raymond Lesniak says juvenile crime rates triple from 3 to 6 p.m. on school days","Children,Crime",2011-07-12
"http://data.gesis.org/claimskg/creative_work/17722e66-bb9d-5484-9fbe-1f0f3c775885","http://www.politifact.com/virginia/statements/2015/nov/23/bernie-sanders/sanders-says-it-costs-more-send-person-prison-univ/","Bernie Sanders","'It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.'","Sanders says it costs more to go prison than to the University of Virginia","Criminal Justice",2015-10-28
"http://data.gesis.org/claimskg/creative_work/5ef15417-2e5e-5ddd-b017-cdb8ca9e037f","http://www.politifact.com/texas/statements/2012/oct/08/joe-straus/joe-straus-says-lawmakers-increased-share-state-sp/","Joe Straus","Says Texas lawmakers last year expanded public education’s share of state spending.","Joe Straus says lawmakers increased the share of state spending on public education","State Finances,State Budget",2012-09-23
"http://data.gesis.org/claimskg/creative_work/5407f64e-4076-5d41-911b-63cf53b4dc13","http://www.politifact.com/georgia/statements/2015/apr/14/nathan-deal/deals-statement-education-funding-missing-critical/","Nathan Deal","This year’s state budget and my spending proposal for Fiscal Year 2016 represent an infusion of more than $1 billion in additional money for K-12 education.","Deal's statement on education funding missing critical context","State Finances,State Budget",2015-01-14
"http://data.gesis.org/claimskg/creative_work/4a24b069-8489-54db-b12c-a396aba5a0cc","http://www.politifact.com/west-virginia/statements/2018/dec/06/roman-prezioso/does-west-virginia-spend-half-its-budget-k-12-educ/","Roman Prezioso","'Fifty percent of our (West Virginia) budget was for lower education.'","Does West Virginia spend half its budget on K-12 education?","State government spending,State Budget",2018-11-29
"http://data.gesis.org/claimskg/creative_work/b613b68a-2025-5bbf-8908-c37d48b77902","http://www.politifact.com/florida/statements/2012/feb/09/presente/most-hispanics-support-dream-act-marco-rubio-does-/","Presente.org","'91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college,' but Marco Rubio opposes it.","Most Hispanics support the DREAM Act, but Marco Rubio does not","Message Machine 2012",2012-01-27
"http://data.gesis.org/claimskg/creative_work/a47092d5-f1f1-5b59-aafa-ec8f16039b74","http://www.politifact.com/georgia/statements/2013/aug/30/paul-broun/brouns-education-salaries-remark-mostly-target/","Paul Broun","'While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.'","Broun's education salaries remark mostly on target","Federal Budget",2013-07-19
"http://data.gesis.org/claimskg/creative_work/00e3fcc3-2fde-5b19-8ec6-b5cd190b4591","http://www.politifact.com/wisconsin/statements/2018/oct/11/scott-walker/mixed-evidence-scott-walker-claim-rival-tony-evers/","Scott Walker","Says Tony Evers will 'raise property taxes, raise income taxes and raise gas taxes by as much as a dollar a gallon.'","Evidence mixed on Scott Walker claim that rival Tony Evers will raise property, income and gas taxes","Income,Agriculture,Transportation,State Budget",2018-09-20
"http://data.gesis.org/claimskg/creative_work/0c3871d6-8957-5c59-8e75-90f857027bc5","http://www.politifact.com/north-carolina/statements/2016/mar/14/pat-mccrory/mccrory-right-cooper-lacks-plan-paying-overstates-/","Pat McCrory","'Roy Cooper won't say how he will pay for ‘free’ college tuition.'","McCrory right that Cooper lacks a plan for paying but overstates what Cooper wants to pay for","State Budget",2016-03-09
"http://data.gesis.org/claimskg/creative_work/3ea166e1-d11d-5712-86a1-d44c294796dd","http://www.politifact.com/wisconsin/statements/2018/aug/03/scott-walker/scott-walkers-claim-record-state-spending-schools-/","Scott Walker","Says he made 'a record investment in schools.'","Scott Walker's claim of 'record' state spending on schools doesn't account for inflation","State government spending,State Budget",2018-06-19
"http://data.gesis.org/claimskg/creative_work/4b22b579-2d52-52cd-b562-810e4c4ce6c4","http://www.politifact.com/florida/statements/2011/apr/05/bob-graham/column-bob-graham-scolds-legislature-university-fu/","Bob Graham","'Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university system from general revenue has dropped by about $4,000.'","In column, Bob Graham scolds Legislature for university funding cuts","State Budget",2011-04-03
"http://data.gesis.org/claimskg/creative_work/0513a691-b1fa-5fd4-992d-2d2240fd9e86","http://www.politifact.com/rhode-island/statements/2012/apr/05/doreen-costa/rhode-island-state-rep-doreen-costa-says-rhode-isl/","Doreen Costa","'This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].'","Rhode Island state Rep. Doreen Costa says that Rhode Island is the only state that approved in-state tuition for undocumented immigrants without passing a law.","States",2012-03-26
"http://data.gesis.org/claimskg/creative_work/9de41e64-deb1-5032-838b-f6309cec5947","http://www.politifact.com/texas/statements/2010/sep/25/kendra-yarbrough-camarena/kendra-yarbrough-camarena-democrat-texas-house-say/","Kendra Yarbrough Camarena","'Austin politicians want to cram more kids into classrooms so they don't have to make the tough decisions to balance the budget.'","Kendra Yarbrough Camarena, Democrat for Texas House, says Austin politicians want bigger classes in public schools","Message Machine 2010",2010-09-14
"http://data.gesis.org/claimskg/creative_work/488bc771-b77a-5862-a93c-bff1c9484683","http://www.politifact.com/georgia/statements/2012/oct/10/steven-teske/judge-links-arrests-high-school-drop-out-rates/","Steven Teske","High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if they’ve appeared in court.","Judge links arrests to high school drop out rates","Criminal Justice",2012-09-18
"http://data.gesis.org/claimskg/creative_work/3f8013ea-b7a7-5e80-b69c-8e3b719686f5","http://www.politifact.com/georgia/statements/2012/jan/30/nathan-deal/deal-tech-company-needs-200-skilled-trade-workers/","Nathan Deal","Siemens has been unable to fill approximately 200 skilled trade positions in metro Atlanta.","Deal: Tech company needs 200 skilled trade workers","Jobs",2012-01-10
"http://data.gesis.org/claimskg/creative_work/b353fc86-50aa-5d8b-b667-ad0358f14fb4","http://www.politifact.com/pennsylvania/statements/2017/feb/27/john-eichelberger/checking-rural-pa-republicans-claim-city-students-/","John Eichelberger","Inner-city students 'fall back and don’t succeed, whereas if there was a less intensive track, they would.'","Checking rural PA Republican’s claim that city students need ‘less intensive’ education","Urban,Diversity",2017-02-13
"http://data.gesis.org/claimskg/creative_work/f13c516e-381b-59c1-8d1c-753dd2927fa7","http://www.politifact.com/texas/statements/2017/may/05/don-huffines/don-huffines-overstates-share-texas-property-taxes/","Don Huffines","'Sixty-two percent of all (Texas) property taxes are paid by businesses.'","Don Huffines overstates share of Texas property taxes paid by businesses","Small Business",2017-02-27
"http://data.gesis.org/claimskg/creative_work/378e50f2-3098-59c5-b5d4-49532a75c0bb","http://www.politifact.com/wisconsin/statements/2010/nov/18/one-wisconsin-now/one-wisconsin-now-says-scott-walker-told-uw-regent/","One Wisconsin Now","In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.","One Wisconsin Now says Scott Walker told the UW Regents to expect budget cuts","State Budget",2010-11-09
"http://data.gesis.org/claimskg/creative_work/d2a38fa9-86a7-52bf-baca-4e7a294299ad","http://www.politifact.com/rhode-island/statements/2013/mar/01/nancy-devaney/chairwoman-ocean-state-prevention-alliance-says-ma/","Nancy Denuccio","In annual surveys of Rhode Island communities that receive Drug Free community grants, many report that more than 50 percent of youth surveyed do not think daily marijuana use poses any serious risk of harm.","Chairwoman of Ocean State Prevention Alliance says many Rhode Island teens don’t think daily marijuana use poses serious risk of harm","Drugs,Marijuana",2013-02-20
"http://data.gesis.org/claimskg/creative_work/f7d34c82-c30a-5871-99e2-428419e4e2a5","http://www.politifact.com/wisconsin/statements/2018/nov/02/tony-evers/democrat-tony-evers-misfires-education-spending-cl/","Tony Evers","Says Scott Walker ‘cut $800 million from our schools.’","Democrat Tony Evers misfires on education spending claim against Republican Scott Walker","State government spending,State Budget",2018-09-25
"http://data.gesis.org/claimskg/creative_work/816dcebb-5b45-596a-8eb0-fb038216f635","http://www.politifact.com/florida/statements/2013/oct/12/florida-democratic-party/campaign-mailer-says-bill-gunter-would-cut-funding/","Florida Democratic Party","Bill Gunter would 'drain millions from local public schools, and give our tax dollars to private, for-profit schools run by out-of-state corporations.'","Campaign mailer says Bill Gunter would cut funding for public schools and give money to out-of-state, for-profit schools","State Budget",2013-10-09
"http://data.gesis.org/claimskg/creative_work/af0a7e97-ce59-5492-8893-ae4def75b728","http://www.politifact.com/rhode-island/statements/2012/may/03/david-dooley/university-rhode-island-president-david-dooley-say/","David Dooley","'We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.'","University of Rhode Island president David Dooley says that average salaries at URI are the second-lowest among New England’s state universities","State Budget",2012-04-08
"http://data.gesis.org/claimskg/creative_work/ee232546-2e27-536c-a64a-e4f59147dd2d","http://www.politifact.com/rhode-island/statements/2011/may/24/angel-taveras/providence-mayor-taveras-says-citys-teacher-union-/","Angel Taveras","The Providence teacher contract 'is one of the longest in the country.'","Providence Mayor Taveras says the city's teacher union contract is one of the longest in the U.S.","Unions,Labor",2011-05-15
"http://data.gesis.org/claimskg/creative_work/8fd54f10-65fd-5d11-a015-5564bd6f17c5","http://www.politifact.com/florida/statements/2013/nov/11/charlie-crist/charlie-crist-says-rick-scott-cut-k-12-13-billion-/","Charlie Crist","Says Rick Scott 'cut education by $1.3 billion' in his first year, then 'in his second year he decreases funding by $300 million to our state universities.'","Charlie Crist says Rick Scott cut K-12 by $1.3 billion in his first year and higher ed by $300 million in his second","Stimulus,State Budget",2013-11-05
"http://data.gesis.org/claimskg/creative_work/b9d8c019-4f9e-5439-ade8-f4549e29c125","http://www.politifact.com/oregon/statements/2011/feb/07/dave-hunt/dave-hunt-says-schools-will-suffer-without-planned/","Dave Hunt","Says 'every school will be negatively impacted' if Education Stability Fund is not tapped.","Dave Hunt says schools will suffer without planned cash infusion","State Budget",2010-12-23
"http://data.gesis.org/claimskg/creative_work/0fb5c151-2012-566f-8353-f88ef8d4d0e8","http://www.politifact.com/florida/statements/2012/mar/28/george-lemieux/lemieux-says-congressman-mack-took-7-12-years-fini/","George LeMieux","Says U.S. Rep. Connie Mack 'took seven and a half years to finish college.'","George LeMieux says Connie Mack 'took 7 1/2 years to finish college'","Candidate Biography",2012-02-24
"http://data.gesis.org/claimskg/creative_work/c8a23ee1-c3dd-57bd-aa8f-b72cc380e0f3","http://www.politifact.com/wisconsin/statements/2018/nov/02/scott-walker/walker-scores-illegal-aliens-claim-against-evers/","Scott Walker","Says Tony Evers wants to give in-state tuition and drivers licenses to 'illegal aliens.'","Walker scores with 'illegal aliens' tuition and driver's licenses claim against Evers","Jobs,Legal Issues",2018-10-23
"http://data.gesis.org/claimskg/creative_work/182903c0-803d-55ef-b035-388d80adec5f","http://www.politifact.com/texas/statements/2017/nov/18/mike-collier/mike-collier-leaves-out-context-claim-dan-patrick-/","Mike Collier","'Earlier this year, Dan Patrick and Republican leadership snatched millions of dollars in benefits from retired teachers.'","Mike Collier leaves out context in claim that Dan Patrick, Republicans snatched retiree benefits","State government spending,State Finances,Workers,State Budget",2017-10-31
"http://data.gesis.org/claimskg/creative_work/30f09950-b42d-50c2-86e2-dfd1d4196b98","http://www.politifact.com/oregon/statements/2013/jan/18/john-kitzhaber/does-oregon-spend-10000-year-student-30000-inmate/","John Kitzhaber","'It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison.'","Does Oregon spend $10,000 a year per student, $30,000 per inmate?","Crime,Public Safety,State Budget",2013-01-14
"http://data.gesis.org/claimskg/creative_work/68feada8-9800-592e-abac-68c6a8ad017f","http://www.politifact.com/virginia/statements/2015/oct/05/dan-gecker/dan-gecker-says-glen-sturdevant-against-smaller-cl/","Dan Gecker","Glen Sturtevant is 'against smaller class sizes.'","Dan Gecker says Glen Sturtevant is """"against smaller class sizes""""","Voting Record",2015-09-25
"http://data.gesis.org/claimskg/creative_work/afc13d8e-5a6f-53cd-8d1b-4e8f01e180ae","http://www.politifact.com/wisconsin/statements/2014/aug/24/scott-walker/scott-walker-says-he-invested-100-million-worker-t/","Scott Walker","Says he 'invested over $100 million in worker training.'","Scott Walker says he invested $100 million in worker training","Job Accomplishments,Jobs,State Budget",2014-08-13
"http://data.gesis.org/claimskg/creative_work/daf689f5-8b72-5af3-8fbc-9459c475dba3","http://www.politifact.com/florida/statements/2010/sep/30/alex-sink/alex-sink-says-she-stood-local-control-schools/","Alex Sink","When Tallahassee politicians and bureaucrats tried to run our schools, 'I've stood up to them to protect local control.'","Alex Sink says she stood up for local control of schools","Message Machine 2010,Children,Florida",2010-09-17
"http://data.gesis.org/claimskg/creative_work/5bceaa31-a44c-5c33-b2c4-0ef658ddf740","http://www.politifact.com/truth-o-meter/statements/2010/jul/29/mark-dayton/mark-dayton-says-gov-tim-pawlenty-cut-education-sp/","Mark Dayton","'Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.'","Mark Dayton says Gov. Tim Pawlenty cut education spending","Message Machine 2010,Children",2010-07-14
"http://data.gesis.org/claimskg/creative_work/f4d84306-8ce2-51fe-8573-9af1a07ad448","http://www.politifact.com/missouri/statements/2017/apr/21/dan-hegeman/u-missouri-system-bonuses-might-not-be-outlier-sta/","Dan Hegeman","'We don’t give bonuses in the state of Missouri on any level of government.'","U. of Missouri System bonuses might not be an outlier for state agencies","State Budget",2017-03-08
"http://data.gesis.org/claimskg/creative_work/05a315a9-aa07-5aaa-a883-4ddefa68b6e5","http://www.politifact.com/florida/statements/2012/apr/24/forbes-blog/university-florida-eliminates-computer-science-dep/","Forbes blog","'The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.'","University of Florida eliminates computer science department, increases athletic budgets, blogger says","Sports,State Budget",2012-04-22
"http://data.gesis.org/claimskg/creative_work/0845ce83-360b-585f-8826-3e0a3dd8511c","http://www.politifact.com/truth-o-meter/statements/2014/jun/19/emilys-list/did-republican-senate-candidate-thom-tillis-cut-50/","EMILY's List","'Thom Tillis cut almost $500 million from education.'","Did Republican Senate candidate Tillis cut $500 million from the North Carolina education budget?","Children,State Finances,Congress,Jobs,State Budget",2014-06-16
"http://data.gesis.org/claimskg/creative_work/f18eb508-20fb-58eb-8ee1-e306e102088a","http://www.politifact.com/texas/statements/2014/sep/12/matt-mackowiak/matt-mackowiak-overshoots-texas-spending-public-ed/","Matt Mackowiak","In Texas public schools, 'we spend an average of $12,000 per pupil per year.'","Matt Mackowiak overshoots on what Texas spends on public education","State Finances,States,State Budget",2014-09-08
"http://data.gesis.org/claimskg/creative_work/3aca7156-fb52-50b1-9e4d-a61499fca0ab","http://www.politifact.com/wisconsin/statements/2015/feb/17/gail-collins/columnist-gail-collins-blames-gov-scott-walker-tea/","Gail Collins","Says award-winning Milwaukee Public Schools teacher Megan Sampson was laid off because Gov. Scott Walker cut state aid to education.","Columnist Gail Collins blames Gov. Scott Walker for teacher's lost job","Labor",2015-02-15
"http://data.gesis.org/claimskg/creative_work/af237f7c-4130-57e9-a09b-c9455da7628a","http://www.politifact.com/wisconsin/statements/2012/may/13/chain-email/email-says-rule-change-gov-scott-walker-slashed-sa/","Chain email","The salaries of Wisconsin’s best-educated public school teachers were 'slashed' by Gov. Scott Walker through a recent administrative rule change.","Email says rule change by Gov. Scott Walker ‘slashed’ salaries of best-educated public school teachers","Labor,State Budget",2012-04-26
"http://data.gesis.org/claimskg/creative_work/48811f80-5288-5909-871d-3f7bf8faf4f8","http://www.politifact.com/oregon/statements/2010/dec/25/rees-lloyd/portland-public-schools-invites-all-adults-cheap-1/","Rees Lloyd","Portland Public Schools invites 'well-paid, well-fed school bureaucrats, administrators, teachers, other staff, non-needy students, affluent parents of students, and other adults, including on the other extreme the adult homeless, illegal aliens, fanatical Muslim terrorists, or drug addicted street people, to enjoy cheap breakfasts in taxpayer-paid school facilities amidst school children.'","Portland Public Schools invites all adults for a cheap $1.75 breakfast?","Government Efficiency",2010-12-10
"http://data.gesis.org/claimskg/creative_work/bf350ebf-eb1c-5edb-96bd-acd0b433ef30","http://www.politifact.com/texas/statements/2014/jul/06/wendy-davis/greg-abbott-sustained-four-setbacks-court-though-h/","Wendy Davis","Says Greg Abbott 'has lost' in court 'four times in just the past few days.'","Greg Abbott sustained four setbacks in court, though he claims a win in Supreme Court EPA case","Environment,Criminal Justice,Candidate Biography,Legal Issues",2014-06-27
"http://data.gesis.org/claimskg/creative_work/889d8179-4a1d-562c-af20-380dd5d2f325","http://www.politifact.com/wisconsin/statements/2015/jan/16/scott-walker/scott-walkers-shifting-position-common-core-educat/","Scott Walker","On Common Core education standards","Scott Walker's shifting position on the Common Core education standards","Children,States,Government regulation,State Budget",2015-01-13
"http://data.gesis.org/claimskg/creative_work/02ac7b2f-8382-508a-b8cf-547fa72a7628","http://www.politifact.com/virginia/statements/2013/nov/01/terry-mcauliffe/mcauliffe-says-cuccinelli-would-use-public-school-/","Terry McAuliffe","Ken Cuccinelli would 'take money away from public schools to fund private schools.'","McAuliffe says Cuccinelli would use public school money to fund private education","State Budget",2013-10-16
"http://data.gesis.org/claimskg/creative_work/7479846f-5651-5b83-abf0-9250a94276da","http://www.politifact.com/virginia/statements/2012/apr/04/scott-lingamfelter/republicans-say-tim-kaine-cut-higher-education-25-/","Scott Lingamfelter","Tim Kaine 'reduced higher education funding by 25 percent when he was governor, driving up tuition...'","GOP says Tim Kaine cut colleges by 25 percent","State Budget",2012-02-22
"http://data.gesis.org/claimskg/creative_work/f02c2aa1-b38f-5dee-a35c-f652fc7143da","http://www.politifact.com/new-york/statements/2019/apr/07/john-flanagan/flanagan-criticizes-dream-act-funding/","John Flanagan","The state budget fully funds 'an initiative to provide free college tuition for illegal immigrants, while rejecting an increase in Tuition Assistance Program funding that would help middle-class families afford college.'","Flanagan criticizes Dream Act funding","State Finances,State Budget",2019-04-01
"http://data.gesis.org/claimskg/creative_work/159db8b1-d5b8-5ca5-a1e3-52c76ea952b6","http://www.politifact.com/wisconsin/statements/2013/dec/21/state-democratic-party-wisconsin/wisconsin-democratic-party-says-scott-walker-was-k/","Democratic Party of Wisconsin","Says Gov. Scott Walker dropped out or was kicked out of college short of a degree 'not long after' he was 'kicked out of student elections at Marquette University.'","Wisconsin Democratic Party says Scott Walker was kicked out of student elections at Marquette University","Candidate Biography",2013-11-19
"http://data.gesis.org/claimskg/creative_work/18db6988-e3cd-5a8c-8609-64cc17d90ca9","http://www.politifact.com/texas/statements/2012/may/25/jeff-wentworth/jeff-wentworth-says-he-restored-prayer-and-pledge-/","Jeff Wentworth","Says he 'restored prayer and the pledge in our schools.'","Jeff Wentworth says he restored prayer and the pledge to Texas schools","Job Accomplishments,Religion",2012-05-09
"http://data.gesis.org/claimskg/creative_work/f542f732-3faa-5ab5-9bf2-ae1fe9de250d","http://www.politifact.com/georgia/statements/2014/oct/22/democratic-senatorial-campaign-committee/does-david-perdue-want-eliminate-us-education-depa/","Democratic Senatorial Campaign Committee","Says David Perdue wants to abolish the U.S. Department of Education, which would cost Georgia schools $1 billion a year and eliminate millions in student loans.","Does David Perdue want to eliminate the U.S. Education Department?","Federal Budget",2014-10-14
"http://data.gesis.org/claimskg/creative_work/b297c33d-6465-52a0-8bf6-933661075473","http://www.politifact.com/wisconsin/statements/2014/jan/23/scott-walker/wisconsin-college-tuition-average-increases-55-nev/","Scott Walker","'After years of 5.5 percent average tuition increases, we now have a two-year tuition freeze for the first time in the history of the UW System.'","Wisconsin college tuition: Average increases 5.5%, never before been frozen two straight years?","State Finances,State Budget",2014-01-22
"http://data.gesis.org/claimskg/creative_work/9da2d203-d87e-5cde-8a9d-86ba5e3d2076","http://www.politifact.com/florida/statements/2013/aug/02/florida-democratic-party/rick-scott-increased-tuition-our-state-colleges-an/","Florida Democratic Party","Rick Scott 'increased tuition at our state colleges and universities by double digits.'","Rick Scott 'increased tuition at our state colleges and universities by double digits,' Florida Democratic Party says","State Budget",2013-07-25
"http://data.gesis.org/claimskg/creative_work/75ca1b02-fd96-521e-ae8b-79de7a50db54","http://www.politifact.com/tennessee/statements/2012/aug/20/martavius-jones/memphis-schools-president-says-shelby-county-fundi/","Martavius Jones","'From a standpoint of the county government, neither school system has received an increase in funding over the past six years.'","Memphis schools president says Shelby County funding for schools has not increased over the past six years","County Budget,County Government",2012-07-13
"http://data.gesis.org/claimskg/creative_work/5ad28b59-532f-504e-8880-58d6dc1a6286","http://www.politifact.com/florida/statements/2013/apr/01/chain-email/email-florida-teacher-says-dominican-student/","Chain email","College students 'who are NOT U.S. Citizens and who get the PELL Grant' plan to return to their home countries after getting free gas cards and child care.","Email from 'a Florida teacher' says Dominican student takes free school aid before returning home","Welfare",2013-03-28
"http://data.gesis.org/claimskg/creative_work/2cc4de4e-52cf-56ed-9bf2-4a8ebbbac3e5","http://www.politifact.com/california/statements/2017/nov/09/delaine-eastin/false-claim-california-has-built-nearly-four-times/","Delaine Eastin","Since 1965, California has built 'six (college) campuses but 23 prisons.'","The False claim California has built far more prisons than colleges since 1965","State government spending,State Finances,Crime,Criminal Justice,State Budget,The 2018 California Governor's Race",2017-10-16
"http://data.gesis.org/claimskg/creative_work/6981a297-9eed-54f4-aa48-3a80467dfd0d","http://www.politifact.com/wisconsin/statements/2011/jan/16/glenn-grothman/wisconsin-state-sen-glenn-grothman-says-recent-res/","Glenn Grothman","'Recent studies have confirmed that any academic benefits of government funded preschool disappear by the fourth grade.'","Wisconsin state Sen. Glenn Grothman says recent research shows that the benefits of 4-year-old kindergarten don’t last","State Budget",2010-12-29
"http://data.gesis.org/claimskg/creative_work/4febddba-a938-5dc5-9690-6e73c89c417e","http://www.politifact.com/truth-o-meter/statements/2016/jul/24/hillary-clinton/hillary-clinton-says-mike-pence-slashed-education-/","Hillary Clinton","Says unlike Tim Kaine, who 'invested' in education, Indiana Gov. Mike Pence 'slashed education funding.'","Hillary Clinton says Mike Pence 'slashed' education spending as Indiana governor","State Budget",2016-07-23
"http://data.gesis.org/claimskg/creative_work/aef4027d-97a2-577b-9468-0307da78deb6","http://www.politifact.com/truth-o-meter/statements/2012/oct/10/priorities-usa-action/super-pac-says-romney-takes-education-gives-millio/","Priorities USA Action","Says Romney wants to 'take away early childhood education, slash K-12 funding, and cut college aid … to pay for a $250,000 tax break for multi-millionaires.'","Super PAC says Romney takes from education, gives to millionaires","Message Machine 2012",2012-10-08
"http://data.gesis.org/claimskg/creative_work/a92d5983-a036-53ce-8db3-b1073555c2f7","http://www.politifact.com/florida/statements/2014/oct/10/charlie-crist/charlie-crist-says-debate-stimulus-saved-20000-tea/","Charlie Crist","If Florida had not taken the stimulus, it 'would have led to the firing of 20,000 teachers.'","Charlie Crist says in debate that stimulus saved 20,000 teacher jobs","Stimulus",2014-10-10
"http://data.gesis.org/claimskg/creative_work/f0830d27-6fcf-5011-9fb9-e73cc61ba252","http://www.politifact.com/wisconsin/statements/2011/jun/02/michael-rosen/union-leader-says-wisconsins-technical-college-gra/","Michael Rosen","Wisconsin’s technical college graduates 'have a higher employment rate and starting salaries' than four-year college graduates nationwide.","Union leader says Wisconsin’s technical college graduates “have a higher employment rate and starting salaries” than four-year college graduates nationwide","Jobs",2011-05-19
"http://data.gesis.org/claimskg/creative_work/c0edd5cf-66f0-56ca-a0c5-4a0debb21284","http://www.politifact.com/georgia/statements/2010/sep/21/republican-governors-association/tv-ads-clash-barnes-record/","Republican Governors Association","Roy Barnes 'made Georgia dead last in education' and Georgia 'led the nation in job losses.'","TV ads clash on Barnes record","Message Machine 2010",2010-09-14
"http://data.gesis.org/claimskg/creative_work/4b47be6c-72a7-5cce-852e-fdf1bbc5147b","http://www.politifact.com/ohio/statements/2012/aug/17/chris-redfern/ohio-democratic-party-chairman-chris-redfern-says-/","Chris Redfern","Says Gov. John Kasich can remove the president of the State Board of Education.","Ohio Democratic Party Chairman Chris Redfern says Gov. John Kasich has power to force school board president to step aside","Guns",2013-01-23
"http://data.gesis.org/claimskg/creative_work/408f4cd8-f4c5-5e25-96a0-a11a84457854","http://www.politifact.com/truth-o-meter/statements/2010/sep/08/barack-obama/obama-says-boehner-doesnt-think-jobs-teachers-poli/","Barack Obama","John Boehner said the jobs of 'teachers and nurses and police officers and firefighters' are ''government jobs' that weren't worth saving.'","Obama says Boehner doesn't think jobs for teachers, police, firefighters are worth saving","States",2010-09-05
"http://data.gesis.org/claimskg/creative_work/10ef2196-5e11-57c3-819b-5edc62a1af5b","http://www.politifact.com/truth-o-meter/statements/2011/dec/14/mitt-romney/romney-gingrich-wants-scrap-child-labor-laws/","Mitt Romney","'Speaker Gingrich has said that we ought to get rid of our child labor laws.'","Romney: Gingrich wants to scrap child labor laws","Labor,Poverty",2011-12-07
"http://data.gesis.org/claimskg/creative_work/5b2dc8a8-783b-5fdb-acfd-32ec7b10046a","http://www.politifact.com/wisconsin/statements/2015/oct/01/elizabeth-warren/uncle-sam-track-make-66-billion-profit-6-years-stu/","Elizabeth Warren","Student loans from the federal government issued between 2007 and 2012 are on target 'to produce $66 billion in profits for the United States government.'","Uncle Sam is on track to make $66 billion profit off 6 years of student loans, Elizabeth Warren says","Federal Budget,Debt",2015-09-26
"http://data.gesis.org/claimskg/creative_work/92d0b1a7-2e78-5e74-8df4-42b357fc6dfe","http://www.politifact.com/rhode-island/statements/2015/mar/15/erika-sanzi/writer-says-most-children-ri-charter-school-lotter/","Erika Sanzi","'Of the 10,000 Rhode Island children in charter school lotteries for the fall, more than 70 percent are poor .... In addition, a majority of them are students of color.'","Writer says most children in R.I. charter school lotteries are poor, minority","Children,Diversity",2015-03-05
"http://data.gesis.org/claimskg/creative_work/2c86ad74-8a80-5630-82f5-f1c82971467a","http://www.politifact.com/texas/statements/2014/feb/05/greg-abbott/idea-schools-serving-many-disadvantaged-background/","Greg Abbott","Says 85 percent of IDEA charter-school students come from low-income families and about 99 percent of its graduates go to college.","IDEA schools serve many from disadvantaged backgrounds and 99 percent of graduates have enrolled in college, though that overlooks students who left the schools","Children",2013-12-12
"http://data.gesis.org/claimskg/creative_work/4c1cb483-2867-5f15-8a3e-2747765b7517","http://www.politifact.com/texas/statements/2015/jul/20/rick-perry/rick-perry-says-texas-shot-no-2-no-27-high-school-/","Rick Perry","'Texas’ high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.'","Rick Perry says Texas shot to No. 2 from No. 27 in high-school graduation rates in about a decade","States",2015-07-02
"http://data.gesis.org/claimskg/creative_work/88ecc606-35be-5dc6-bc94-da6c651253b4","http://www.politifact.com/georgia/statements/2014/may/13/kyle-williams/can-candidate-be-too-conservative/","Kyle Williams","State Rep. Elena Parent 'supported Governor Nathan Deal’s plan to slash the HOPE scholarship.'","Can a candidate be too conservative?","Elections",2014-05-06
"http://data.gesis.org/claimskg/creative_work/01aad677-4da9-5deb-a1d3-ced329da2af5","http://www.politifact.com/oregon/statements/2013/aug/10/jeff-merkley/average-debt-upon-college-graduation-more-24000/","Jeff Merkley","Says 'in Oregon today, the average debt upon college graduation is more than $24,000.'","Is the average debt upon college graduation more than $24,000?","Debt",2013-07-11
